pcp,insure,smoke,obese,healthfood,male,lt55,white,edu,unemploy,hhinc,commute,compressor,logMortRate
315,17.81833985,25.4,36.4,4.478298643,48.76,71.64,88.56,19.51,12.92,35845,21,0,-0.693147181
219,18.05052453,29.2,35.9,5.857403546,49.03,67.66,95.84,11.93,11.43,33933,24,0,-0.634878272
453,9.222258223,10.9,23.8,2.809820444,48.78,76.76,89.76,54.15,4.88,91743,27,0,-0.776528789
306,13.79543735,29,31.7,4.470727128,48.95,73.51,88.52,26.72,7.3,60095,29,1,-0.693147181
373,26.40885148,21.6,29.3,10.4663468,61.05,74.93,74.81,11.34,5.54,42511,22,0,-0.430782916
318,25.16821116,20.7,27.7,13.23096543,48.93,73.95,78.36,15.32,9.37,42374,18,1,-0.562118918
107,26.60907127,38.3,26.2,5.915520803,49.67,74.84,84.58,13.59,7.72,50756,31,0,-0.356674944
162,23.38888193,17.9,28.5,3.660598821,50.11,69.16,83.59,19.54,7.14,54603,29,0,-0.597837001
223,25.79436334,22.1,28,18.23996134,51.12,73.55,83.55,17.29,9.02,53382,34,0,-0.478035801
580,20.16002169,19.4,26.9,13.19582512,49.86,81.82,65.1,22.17,9.38,51027,20,0,-0.562118918
5579,23.14430364,16.2,21.3,11.60203497,49.13,78.89,76.74,26.5,7.96,50867,24,0,-0.446287103
240,22.24898838,17,31.4,9.459909377,50.55,73.1,69.46,18.79,8.4,42917,17,0,-0.653926467
477,21.35869898,15,24.4,6.640223003,50.74,78.67,74.87,27.87,5.86,69092,29,0,-0.527632742
323,24.18255487,13.1,21.6,18.0934024,50.71,84.7,74.22,38.35,7.75,39060,18,0,-0.579818495
169,23.84737155,25.8,29.6,15.5898279,49.56,68.52,91.85,16.38,4.41,40982,17,0,-0.544727175
191,27.77614398,24.6,25.7,13.12236494,49.73,65.59,93.69,23.25,6.15,50712,27,0,-0.579818495
1461,35.93973229,13.6,20.9,16.35588036,48.25,78.87,91.95,16.05,10.45,33390,20,0,-0.223143551
149,23.707039,26.9,34,3.719638894,48.33,65.64,79.3,12.75,10.02,36342,27,1,-0.653926467
216,30.16160184,24.9,32.5,8.38473369,50.87,71.89,80.3,15.95,6.76,38949,25,0,-0.527632742
953,15.95626851,9.7,19.9,2.108766422,49.11,81.06,73.2,49.43,5.53,84233,28,0,-0.693147181
362,20.82579673,16.9,25.4,5.632996722,49.31,68.64,91.73,33.24,6.07,64987,30,0,-0.579818495
81,32.92079208,22,27.5,5.464837379,49.17,64.19,95.38,18.35,6.52,35692,21,0,-0.579818495
155,18.1430833,15.7,25.3,11.40056986,49.28,83.98,71.86,15.45,10.29,49783,21,0,-0.634878272
3011,30.48091194,15.3,24.9,7.988986645,49.36,80.75,58.88,28.73,8.52,49925,26,0,-0.562118918
826,17.53010774,10.1,21.2,4.431108481,49.21,82.38,77.79,40.96,6.23,74662,28,0,-0.693147181
1382,27.51304825,21.9,28.9,8.39028518,49.93,80,84.55,14.33,5.32,54903,21,0,-0.274436846
211,22.63070687,13.4,23.1,6.513824615,49.41,77.38,82.13,21.24,7.59,61898,28,1,-0.616186139
5230,30.90496401,15.2,21.5,12.03331698,48.78,79.63,81.68,20.75,9,40783,23,1,-0.162518929
99,25.52560752,27.1,30.4,13.82651512,52.86,69.07,87.72,15.59,8.25,44432,30,0,-0.713349888
2903,19.78188274,10.1,21.4,7.788383172,49.12,79.88,53.18,42.28,5.61,86407,31,0,-0.579818495
60,24.90251446,21.1,27.3,7.2013079,52.56,69.18,80.14,12.1,5.18,44072,24,0,-0.527632742
421,20.79897999,17.2,27.7,8.984232033,49.47,75.12,78.21,28.29,8.11,61744,27,0,-0.653926467
148,28.24548491,36.1,36.6,7.453596084,52.38,72.68,86.47,14.45,5.09,45179,19,1,-0.510825624
286,24.32676919,19,27,10.68017353,48.74,70.6,85.99,20.18,9.09,47631,25,1,-0.713349888
1126,24.05639808,17.1,28.8,9.026427845,48.99,74.63,74.33,19.87,6.53,46391,21,1,-0.46203546
391,20.68360418,20.9,24.3,9.352504438,49.2,76.41,82.43,25.21,6.85,62412,25,0,-0.579818495
278,26.98218414,28.2,30,14.20721088,51.71,77.76,83.74,14.34,8.28,42303,16,1,-0.400477567
136,19.59315453,25.5,33.1,8.005152203,49.27,72.88,90.54,15.37,6.48,52438,27,1,-0.579818495
6475,28.45117018,15.7,22.2,7.148313252,49.75,81.05,62.83,28.98,8.17,53822,28,1,-0.597837001
383,24.36864196,22.5,33.1,6.620585445,48.91,72.93,72.66,18.62,8.49,46969,22,1,-0.579818495
457,22.45782082,13.7,22.6,6.575346201,49.8,80.42,83.28,36.79,7.03,58878,30,0,-0.597837001
260,28.45990517,24.9,33,11.01563701,49.09,65.86,89.5,15.48,9.09,40299,29,0,-0.544727175
3050,38.85353709,12,22.2,26.55126528,48.73,82.2,91.19,16.42,10.4,34952,22,1,-0.301105093
125,27.9766537,19.3,29.7,1.09039653,48.8,67.38,89.32,14.63,10.24,40994,28,0,-0.544727175
214,25.67994612,15.4,29.2,11.76595632,49.16,75.58,83.27,16.05,6.75,50485,19,0,-0.446287103
212,23.66471833,22.5,24.7,10.04104273,49.31,61.63,93.62,24.11,6.61,54397,32,0,-0.693147181
141,28.88310107,28.4,29.9,6.150771962,49.41,70.93,85.02,15.2,8.32,45158,21,0,-0.562118918
139,25.98433866,34,29.3,5.737244953,49.45,72.7,79.55,17.44,11.9,44898,29,0,-0.616186139
130,24.91439807,22.4,32.5,8.713308697,49.1,69.26,79.49,10.27,13.23,39176,29,1,-0.616186139
536,24.06757584,21.5,28.4,10.59146764,51.11,75.02,57.56,17.99,10.23,42368,19,1,-0.494296322
378,26.13573606,19.7,28.7,6.648781581,50.06,75.8,92.18,16.58,7.67,58221,30,0,-0.579818495
138,24.00017188,23.2,29.8,4.210723974,49.1,77.45,83.6,18.52,9.26,61459,32,0,-0.562118918
230,26.69341581,22.3,27.1,12.37657292,48.35,59.73,92.67,28.34,7.76,42930,19,0,-0.597837001
190,24.60764783,23.4,31,12.13865929,48.42,69.78,80.45,16.21,7.55,41130,19,1,-0.653926467
89,28.69611415,21.2,34.4,7.810009353,49.89,63,86.27,16.99,6.47,48763,26,0,-0.527632742
134,27.3082091,31.9,28.3,6.201808719,49.24,75.75,80.16,8.78,11.84,47722,34,1,-0.494296322
75,25.05016541,49.2,29.1,8.902367134,51.99,70.09,78.25,13.6,7.29,39484,21,0,-0.527632742
3227,23.44985735,19.6,24.5,9.699509225,49.41,78.55,78.95,27.97,6.38,45529,16,0,-0.544727175
503,24.52141979,21,24.7,12.5016497,48.65,76.09,77.45,22.12,6.93,42544,19,0,-0.562118918
115,27.79812388,24.3,28.7,15.69675031,49.38,71.61,81.07,14.91,6.87,40410,22,1,-0.46203546
910,35.1117624,12.4,29.3,23.19792584,49.09,79.53,93.32,12.14,12.54,32536,20,0,-0.186329578
1626,23.7394703,19.1,28.1,9.965953186,49.61,78.2,82.61,24.95,3.92,66966,19,1,-0.46203546
82,24.85692958,22,30.6,8.324266163,49.67,67.88,83.8,16.03,9.17,37183,27,0,-0.478035801
692,21.89790327,13.4,20.9,6.018490815,49.5,76.69,86.88,31.66,6.72,68840,32,1,-0.653926467
185,27.92711051,23.3,27.9,14.63478447,47.7,76.9,76.26,24.97,8.52,39126,20,0,-0.579818495
128,27.4349809,23.8,32.9,9.968422123,49.45,72.48,77.47,16.69,10.76,40976,24,0,-0.478035801
537,24.37313322,26,24.9,11.96983679,49.15,75.5,86.02,20.43,7.4,49368,20,1,-0.446287103
228,21.69227274,27.7,34.7,8.204306462,49.57,72.74,87.39,13.85,8.65,48766,23,1,-0.510825624
75,27.49817651,41.3,27.9,11.80205268,49.37,69.06,90.13,15.89,8.32,41370,24,0,-0.634878272
92,22.19495091,29.3,28.9,8.114235331,48.29,70.14,79.7,11.45,4.96,51794,26,1,-0.597837001
321,21.2750215,20,28.1,4.987457122,50.13,73.19,93.75,25.6,6.98,64979,32,0,-0.713349888
166,28.98493976,28.6,26.8,13.13811631,53.57,65.96,82.93,12.08,11.67,39412,25,1,-0.478035801
785,29.38352777,22.4,31.7,16.13121602,51.25,78.24,78.5,15.13,5.89,37758,19,1,-0.385662481
991,18.73137787,14.5,21.8,4.753469753,49.08,74.91,90.45,30.73,4.39,60895,19,1,-0.579818495
67,25.39923186,22.6,31.3,17.81288843,48.03,63.54,79.33,14.18,9.03,31344,29,0,-0.597837001
203,26.57660929,16.8,27.4,8.661333042,53.15,72.58,79.33,13.31,6.05,46924,25,0,-0.579818495
118,23.07539826,19.7,27.1,7.12003409,50.03,74.77,91.82,14.83,5.98,51760,23,0,-0.385662481
88,30.25612677,20.4,31.2,5.766070385,48.86,72.12,79.48,13.8,6.28,36250,23,1,-0.527632742
2540,24.81260961,19.3,26,6.841836357,48.33,73.47,76.57,25.2,7.67,46669,22,0,-0.579818495
4113,23.45087967,15.8,23.4,8.07267708,48.98,79.92,70.5,29.73,7.9,57727,26,0,-0.693147181
368,21.62695388,21,29.2,12.3022489,48.85,75.95,82.12,24.57,6.54,44695,16,0,-0.579818495
272,25.43315485,24,28.1,11.95030959,49.3,74.19,86.17,21.49,5.83,45114,17,0,-0.510825624
5119,22.4474526,14.4,17.8,7.989740813,50.37,82.25,75.51,45.16,6.77,59620,24,0,-0.693147181
68,27.5667079,35.3,33.8,5.647405934,48.34,59.03,87.66,10.8,10.38,35223,31,0,-0.544727175
139,24.54144565,20.2,33,23.24244213,54.56,66.47,85.59,11.63,11.21,41630,35,0,-0.544727175
1475,29.21271893,12.1,25.8,14.93162271,50.57,77.3,92.5,16.26,8.63,42735,18,0,-0.400477567
210,27.23495635,21.1,33.4,1.850309115,49.24,66.85,93.42,14.85,6.44,42579,34,0,-0.597837001
197,24.13779216,24.9,24,13.90909738,48.95,73.74,84.51,16.84,6.87,50663,20,1,-0.579818495
157,28.03857229,18.5,27.6,11.312934,58.97,78.39,73.31,18.43,5.22,38903,24,0,-0.616186139
1849,36.41128391,16.6,27.5,8.833409959,48.64,83.95,93.87,17.02,6.69,38679,22,0,-0.198450939
96,27.87706937,18.2,28.8,7.43370545,49.05,72.2,82.8,13.78,7.54,41992,23,1,-0.430782916
1331,22.92162912,21,29,12.79849902,51.59,75.39,81.02,20.79,6.67,44854,15,0,-0.597837001
1768,17.36971952,11,19.9,7.039038794,49.15,80.19,82.65,38.56,6.91,72118,27,0,-0.713349888
146,20.96111538,11.7,29.1,3.200699291,49.81,72.44,91.22,18.53,5.51,65760,32,0,-0.544727175
172,23.70193904,16.1,29.1,1.771005462,50.43,73.76,94.53,15.87,8.63,56338,31,1,-0.634878272
208,27.24271845,29.1,29.2,3.792713459,49.47,59.27,91.1,17.9,8.2,44376,28,1,-0.693147181
86,26.50245642,33.4,30.2,15.28007075,49.7,67.41,94.4,17.62,5.97,41589,16,0,-0.562118918
963,14.28313593,8.6,21.3,4.483509437,50.49,78.37,93.17,21.65,6.27,57336,23,1,-0.579818495
1956,15.83799705,4.6,16.6,8.755644827,49.78,84.36,90.69,35.86,6.37,50367,17,0,-0.579818495
1223,14.41235504,18.6,23.5,8.215902965,49.46,72.73,91.95,12.96,8.29,46366,16,1,-0.415515444
4831,12.0205134,6.3,15.6,4.156837594,50.27,82.4,90,34.61,4.74,70388,22,0,-0.579818495
1009,19.3351834,19.2,22,8.386615434,50.64,79.54,90.91,15.41,5.2,60700,23,1,-0.430782916
615,15.3491781,16.9,23.5,12.03438581,50.53,74.28,97.23,12.28,6.64,50653,19,0,-0.597837001
521,23.59380899,17.4,17.9,7.008027577,51.75,70.48,92.95,23.17,8.43,44239,14,1,-0.510825624
578,22.34251485,12.6,19.7,12.04791457,50.26,79.82,91.43,27.91,12.91,42305,19,0,-0.616186139
350,16.14276359,12.8,21.2,13.18629352,51.68,79.38,94.85,16.31,5.62,56976,24,0,-0.562118918
145,16.75162595,10.4,26.4,15.99024765,49.07,63.27,93.96,25.58,6.72,51213,13,0,-0.616186139
537,21.80761298,11.8,24.7,12.36831389,51.16,72.66,88.75,19.19,6.5,51117,18,1,-0.634878272
17928,17.15580741,10.9,17.4,3.0557072,50.24,81.1,83.4,31.34,7.03,61446,22,1,-0.415515444
453,23.42584762,9.8,29.3,27.48341386,50.09,78.2,49.28,18.76,9.6,41411,20,1,-0.579818495
931,20.55624889,9.9,23.1,3.799436109,52.58,78.22,90.14,20.27,9.71,48305,21,0,-0.562118918
855,18.37221182,12.5,22.9,0.69014765,50.67,74.07,95.01,16.17,6.36,46327,16,0,-0.579818495
2511,14.83271591,7.5,11.5,3.72857204,51.73,77.38,94.7,50.06,4.37,89886,25,1,-0.673344553
2923,14.17389232,13.8,20.8,6.525833258,50.39,83.31,92.51,20.57,7.56,63077,29,0,-0.494296322
1637,20.71609548,18.3,25.6,5.469865232,51.18,81.62,87.32,16.58,4.44,62363,19,1,-0.527632742
6185,15.98890197,5.4,14.9,6.341717817,50.24,86.82,91.63,36.91,6.74,60830,21,1,-0.597837001
2776,20.80072793,7.8,14.9,0.770373536,50.4,81.17,96.63,34.37,5.77,65582,25,0,-0.562118918
1813,21.231011,7.8,19,8.306746386,49.4,71.09,92.84,27.13,9.38,49498,18,1,-0.634878272
4327,16.98175756,12.3,18.5,6.005771785,50.18,79.44,87.55,23.19,7.32,56216,22,0,-0.46203546
778,20.38881868,21.2,31,1.685873408,48.61,64.38,68.55,18.26,7.5,39389,21,0,-0.510825624
547,13.36480568,12.4,20.8,2.732047792,47.87,71.59,81.59,52.09,4.45,67958,22,0,-0.713349888
157,14.10206467,24.6,25,4.16629679,49.04,62.36,93.31,16.91,6.22,45183,23,0,-0.616186139
140,19.72485592,20,27.3,3.285324778,49.7,68.04,72.53,15.64,5.96,55870,34,0,-0.544727175
131,16.61823395,16.4,29.3,7.579778802,47.82,67.84,76.84,18.33,7.59,44765,23,0,-0.597837001
95,16.7794971,24.9,28,0.75142786,48.34,67.18,77.12,15.28,7.26,47927,29,1,-0.634878272
1172,10.42663105,10.1,15.2,0.08426771,50.01,81.23,71.78,71.97,3.6,105120,28,0,-0.634878272
417,14.57542695,17.6,25.3,2.938392604,50.59,67.56,93.04,21.21,5.02,54018,24,0,-0.616186139
298,14.56119569,19.2,29.8,1.777807712,49.19,66.3,90.13,26.32,6.95,56043,27,0,-0.634878272
191,11.59672581,14.3,24.1,2.938262634,49.31,65.3,94.16,25.39,5.3,63011,26,1,-0.713349888
162,17.1092164,29.6,31.5,4.518340564,51.93,67.84,41.7,13.32,9.82,37028,29,0,-0.544727175
209,15.50559426,30.3,25.4,2.857419789,50.59,65.98,96.1,8.63,11.18,29678,29,0,-0.544727175
155,19.51583746,21.5,29.2,4.373373055,55.22,70.52,62.25,11.16,11.25,38484,35,0,-0.597837001
235,16.09559334,21.6,27.5,6.222302284,48.39,69.03,82.07,18.86,6.81,47055,23,0,-0.634878272
183,18.60054961,33.3,28.5,2.059512469,49.92,63.62,97.73,12.96,7.81,33495,26,0,-0.562118918
146,19.68728489,26.1,24.8,14.34014216,49.71,66.28,67.21,15.35,6.4,34820,31,0,-0.597837001
1047,12.9973608,15.8,21.5,6.113380693,48.14,75.36,69.28,36.61,7.37,72514,26,0,-0.653926467
269,17.03435986,15.1,24.8,0.822975203,50.42,74.69,77.22,21.4,7.15,65235,38,0,-0.544727175
93,20.29815146,23.4,26.2,22.15945265,49.8,67.93,63.08,16.4,10.27,41484,36,0,-0.634878272
155,16.08531609,31.7,29.5,0.110770116,50.79,67.14,98.49,10.19,9.52,33106,31,1,-0.46203546
218,15.27070604,28.2,27.1,5.624698196,49.31,71.15,64.79,13.73,10.22,52328,29,0,-0.579818495
1709,12.26815495,11.1,16.9,1.280662319,49.47,77,63.2,59.24,5.14,112102,32,1,-0.693147181
399,12.71357317,16.7,20.3,1.104607367,49.28,72.22,87.6,34.26,5.41,92078,40,1,-0.579818495
121,18.419597,27.3,24,10.80340993,50.37,65.37,95.84,16.7,6.48,47543,34,0,-0.616186139
255,18.04784138,21.5,25.5,7.101469778,49.25,65.21,89.27,19.8,7.1,44827,30,0,-0.653926467
417,14.55715689,21.7,26.5,3.070169238,49.69,73.62,91.11,28.21,6.37,68719,30,0,-0.544727175
131,15.89517163,22.8,26,4.001500706,48.79,66.47,96.55,16.99,5.4,45919,26,0,-0.510825624
243,15.00577515,19.3,24.7,2.191759432,49.23,69.19,87.53,22.88,5.86,60980,33,0,-0.597837001
162,9.566303766,13.5,23.8,4.450410973,49.8,65.46,78.37,38.31,5.23,82460,31,1,-0.713349888
101,18.33986288,22.2,29.6,6.321873551,48.27,61.66,96.24,10.83,9.18,28892,27,0,-0.579818495
93,14.12846593,18.7,29.7,2.91228285,62.3,72.86,38.19,8.49,8.78,38933,23,1,-0.562118918
447,16.54596486,21.1,31.3,11.33475389,47.48,63.9,60.63,14.64,9.27,35093,23,0,-0.616186139
710,9.872766874,17,22.4,2.386580885,49.01,71.73,86.41,36.35,5.17,77550,26,0,-0.673344553
1130,14.04591734,17,23.8,3.704150847,47.13,74.78,59.29,39.67,7.63,61438,22,0,-0.653926467
450,19.89161026,25.7,33.1,6.647561032,48.04,64.73,73.88,11.52,11.88,34344,24,0,-0.597837001
294,12.50588789,13.3,27.3,2.5642228,48.96,68.7,71.45,26.12,8.26,65910,28,0,-0.616186139
287,11.53206219,9.2,20.7,5.763630674,48.29,64.27,80.55,46.09,5.77,76705,24,0,-0.693147181
267,16.29918504,25.4,32.5,0.024646903,52.64,67.88,94.07,11.13,11.67,31264,28,0,-0.544727175
1124,9.32852848,9.7,20.9,0.517075565,49.5,83.71,68.49,58,4.34,123966,33,1,-0.634878272
169,16.63438171,27.7,28.9,0.810655589,49.49,68.5,78.56,19.16,8,57126,36,1,-0.597837001
154,19.07054637,21.4,33,0.011952623,53.15,65.7,61.93,12.46,7.41,37881,29,0,-0.544727175
459,18.70910052,28.6,26.9,4.258281599,48.59,62.31,60.25,15.17,7.88,37756,25,1,-0.579818495
453,15.79865895,14.3,19.7,2.305309524,51.92,80.17,87.24,44.29,5.97,44810,18,0,-0.634878272
293,21.46075658,22.9,33.9,0.094799617,48.26,60.06,61.49,20.4,9.11,34656,20,0,-0.510825624
160,18.62711575,20.4,28.5,21.49933215,52.42,69.55,56.36,12.23,10.87,35911,28,0,-0.562118918
238,15.78022622,18.5,26.4,4.348716818,48.74,67.86,82.53,23.95,9.55,63538,40,1,-0.597837001
120,17.78498,26.8,25.6,0.668972545,49.33,66.98,95.86,12.39,10.99,43063,33,1,-0.510825624
188,18.49979222,19.7,26.2,1.87897638,48.79,61.5,92.46,11.23,10.35,34753,27,0,-0.597837001
875,17.41916691,22.9,28.5,4.851254495,49.1,66.01,75.16,14.01,8.26,42311,26,1,-0.616186139
215,17.4583514,25.6,28.7,6.367103003,48.99,74.22,63.69,22.43,8.01,37238,22,0,-0.579818495
241,11.46976544,25.2,28.6,8.872950451,54.72,76.72,59.67,18.55,10.56,61071,24,1,-0.616186139
1250,13.85063587,17.4,21.2,3.026389573,49.78,82.6,62.06,38.13,5.81,98514,39,1,-0.562118918
241,15.72220622,30.8,25.7,5.916297251,49.89,65.37,92.14,16.41,7.68,45635,23,0,-0.478035801
205,18.53235944,24.6,27.4,2.434397592,57.41,68.56,66.88,12.89,10.81,47199,28,0,-0.597837001
882,11.41572129,17.5,26,2.929720843,47.91,67.05,89.43,33.98,5.56,60950,20,0,-0.634878272
162,17.29919565,18.2,29.6,6.357401248,49.56,61.32,93.88,23.5,3.28,48550,22,0,-0.693147181
439,18.20788756,12.5,22.1,5.506099079,48.71,69.77,94.77,23.73,6.04,53728,22,0,-0.562118918
276,17.04776528,24.9,38.6,2.974018462,48.99,66.99,97.09,11.89,8.84,34768,29,0,-0.544727175
296,16.2588574,27.8,32.8,5.153269465,50.1,64.53,98.26,11.59,8.54,36579,29,0,-0.597837001
255,17.95426633,20.6,25.6,2.560220053,48.52,66.65,94.15,19.83,5.74,47936,31,1,-0.544727175
170,17.52344498,22.3,24.5,3.672569403,48.93,66.33,96.31,14.87,7.6,37880,21,0,-0.544727175
184,15.34684716,20.3,30,14.66340492,52.13,67.89,60.97,14.77,6.56,49690,31,0,-0.579818495
434,13.52886381,16.4,20.8,5.143813977,49.12,77.36,74.22,28.31,6.51,78505,39,0,-0.562118918
433,10.71288245,16.9,21.4,2.975105521,50.31,81.49,70.12,37.07,5.91,98721,41,0,-0.544727175
63,15.65934066,21.2,27.6,6.636523714,48.99,66.3,51.65,18.77,10.14,51527,36,0,-0.579818495
393,16.79085803,21.1,34.4,6.925102402,49.27,66.37,94.9,12.81,8.92,36248,25,0,-0.494296322
192,15.91788711,24.3,22.1,1.516163863,49.78,72.99,91.41,19.66,7.82,60560,42,0,-0.494296322
318,16.00446022,23.6,29.7,3.558690072,49.34,66.23,96.63,23.51,7.49,42458,23,1,-0.713349888
122,19.67989665,16.9,31.6,5.183420698,48.14,61.78,68.07,16.46,10.5,48750,40,0,-0.527632742
455,15.58261916,33,37.4,4.973074339,51.94,71.42,92.79,12.84,11.1,37357,23,0,-0.494296322
191,17.27087746,24.2,29.1,1.668570576,49.26,66.53,95.03,15.19,10.13,40185,23,1,-0.579818495
291,9.934767278,7.5,22.2,3.891732791,49.19,74.16,77.3,42.02,5.55,80900,22,0,-0.653926467
1038,14.09151039,9.2,17,0,48.3,79.45,63.85,61.55,4.7,87319,31,0,-0.634878272
1245,12.23813036,15.8,21.3,3.686049484,48.84,76.98,62.54,29.36,7.63,70176,25,0,-0.634878272
182,16.7162438,24.2,31.9,6.989489815,45.76,66.55,46.84,17.22,14.73,32173,20,0,-0.616186139
124,15.85006318,16.4,32.7,22.08978374,45.27,69.32,38.79,19.84,13.97,33133,26,0,-0.579818495
78,17.90315628,24.4,24.5,6.255997575,46.58,81.18,66.04,37.71,10.43,49454,25,0,-0.562118918
1006,13.86611904,19.1,27,5.938786525,48.12,74.87,42.95,23.32,10.51,49879,22,0,-0.634878272
145,18.34209712,35.3,30.6,11.75909651,47.18,73.07,53.87,10.89,13.74,39156,21,0,-0.415515444
243,16.64556962,24.6,26.5,12.43298633,47.05,76.16,64.84,32.27,9.57,39391,17,0,-0.510825624
525,15.76125712,23.2,25.9,3.515948989,48.41,78.35,50.72,24.09,9.63,51000,23,0,-0.653926467
1152,17.66841532,26.1,25.5,4.48321314,52.08,80.62,47.75,25.59,11.55,44150,22,0,-0.616186139
179,17.62987843,25.4,32.1,12.71669028,46.27,71.16,18.13,14.86,15.09,33927,22,0,-0.494296322
782,15.50629001,23,27.7,3.393091002,48.14,74.67,41.28,19.47,10.54,46239,25,0,-0.597837001
889,18.90570952,18.6,25.3,7.870909765,47.62,77.13,43.79,35.38,10.74,41331,22,0,-0.544727175
675,18.17086541,26.4,25.6,10.71845271,47.96,72.38,65.02,24.09,8.01,39530,19,0,-0.616186139
93,13.63470081,21.1,27.5,11.11426172,47.48,69.56,87.92,30.67,5.92,50590,17,0,-0.597837001
552,12.77727402,19.2,26.4,2.777487088,48.2,75.77,52.25,26.11,8.94,66822,28,0,-0.634878272
1097,13.26105152,18.6,24.1,2.611465196,49.12,77.39,68.12,33.5,6.23,67001,23,0,-0.634878272
2918,8.522550544,14.5,18.9,1.10845352,49.87,69.14,95.27,35.41,6.6,59274,24,0,-0.616186139
2894,8.500331091,18.6,21.9,3.879218888,48.7,64.44,96.34,32,7.32,49303,19,0,-0.673344553
2446,8.976952676,18,22.4,2.128208826,49.47,67.61,96.58,25.85,7.5,45089,24,0,-0.653926467
9220,7.000937351,10.9,14.6,3.502134675,48.79,75.21,91.95,47.96,5.75,64243,20,0,-0.673344553
699,11.27519457,25.7,22.6,11.8356708,50.3,61.01,96.66,14.11,10.44,35567,27,0,-0.616186139
3159,8.095021214,19.1,26.5,0.97802659,49.64,73.32,95.42,23.23,5.63,57159,26,0,-0.597837001
701,8.762711864,15.6,19,0.524972375,49.52,65.52,95.16,32.39,7,61338,34,0,-0.597837001
1848,8.91084314,17.6,17.8,0.447284947,49.65,71.77,96.19,35.34,4.59,50447,26,0,-0.653926467
2492,8.374136849,19.2,20.5,3.521359329,49.6,67.1,96.77,31.65,5.73,53114,26,0,-0.653926467
2134,10.36418464,21.6,25.9,5.490125527,50.08,65.02,96.66,21.37,6.51,41437,23,0,-0.616186139
4576,8.161966917,17.9,22.4,3.466378486,49.36,65.67,97.05,28.82,7.46,48308,21,0,-0.673344553
4463,7.279175123,15.6,18.7,2.326301877,49.41,68.63,96.16,38.98,5.29,58293,23,0,-0.653926467
3628,8.271034579,16,18.6,4.216347851,49.2,65.11,94.93,34.47,7.46,50526,21,0,-0.634878272
4540,7.438270926,15.7,18.9,3.994529923,48.93,64.02,96.11,34.27,5.78,53610,22,0,-0.693147181
1549,24.84406261,10.1,27.4,10.9677016,50.87,80.41,67.45,13.5,12.34,44533,17,0,-0.356674944
1586,15.08899218,21.7,23.6,5.013252065,47.93,65.17,93.75,18.55,8.52,42689,15,0,-0.597837001
2636,16.2665329,15.3,19.5,4.035674371,50.17,74.99,80.24,29.21,7.19,60589,22,1,-0.597837001
2550,20.96185792,13.2,18.5,6.140194886,49.91,69.89,90.08,23.97,9.18,50876,18,0,-0.579818495
1974,18.86334105,18.9,19.4,6.711319964,49.63,57.52,87.91,24.46,10.65,47008,21,0,-0.562118918
8453,15.36766607,15.3,18.9,4.117910625,49.43,74.76,85.03,26.55,10.11,59551,25,1,-0.494296322
1614,15.27141923,14.8,22.9,10.3657825,50.19,58.34,92.28,20.36,7.24,41071,20,0,-0.597837001
2126,16.21205224,23.2,24.2,9.891836199,49.49,68.95,90.9,15.61,13.49,46571,24,0,-0.544727175
2212,22.88286119,15.1,19.7,14.76940297,50.25,72.34,73.59,17.32,7.9,53235,20,0,-0.562118918
1236,20.70949185,24.2,22.4,22.77570225,52.25,60.47,75.85,15.67,13.21,37542,20,0,-0.544727175
1544,24.86334405,11.7,22,12.42361536,52.11,83.8,66.45,15.45,7.54,56719,21,1,-0.46203546
1531,15.9562212,16.9,26.8,35.95014132,49.38,54.82,95.54,21.91,9.72,50915,18,0,-0.776528789
1935,23.19459446,16.1,25.3,8.811040056,50.75,77.12,70.35,15.55,11.44,46772,18,0,-0.446287103
1957,20.95847413,22.8,24.6,5.723832101,51.44,66.97,86.42,15.04,15,43379,24,0,-0.544727175
2498,13.99172997,15,16.8,6.086618451,49.77,64.09,85.18,31.72,9.74,59107,28,0,-0.713349888
1682,16.16636868,14.7,16.7,7.761160394,49.68,49.91,89.8,37.28,11.01,47202,23,0,-0.693147181
23752,13.85309809,11.1,16.3,2.610265568,49.89,76.28,68.92,47.06,7.22,73035,27,0,-0.653926467
5473,13.16597538,16.9,18.5,6.22151362,50.86,71.12,82.14,30.02,9.01,62473,30,0,-0.597837001
1865,18.55694412,15.3,17.3,10.11957117,50.23,74.3,88.87,34.02,9.33,45406,22,0,-0.653926467
1621,19.66534618,15.9,22.9,8.81765997,49.7,63.32,89.94,20.63,7.76,46368,22,1,-0.616186139
1879,18.30829249,20.1,23.8,6.066837506,50.07,67.11,91.35,14.11,13.45,42917,26,1,-0.562118918
1526,16.43968872,17,24.5,22.34780511,50.33,60.9,94.41,19.35,4.73,47161,23,0,-0.713349888
1759,19.58211856,24.9,23.1,2.072182647,51.53,64.02,85.72,17.86,13.57,49538,31,0,-0.616186139
